Data;Cambio
23/12/1994;0.853
26/12/1994;0.848
27/12/1994;0.85
28/12/1994;0.854
29/12/1994;0.846
30/12/1994;0.844
02/01/1995;0.843
03/01/1995;0.844
04/01/1995;0.844
05/01/1995;0.842
06/01/1995;0.839
09/01/1995;0.844
10/01/1995;0.846
11/01/1995;0.849
12/01/1995;0.844
13/01/1995;0.845
16/01/1995;0.848
17/01/1995;0.844
18/01/1995;0.844
19/01/1995;0.846
20/01/1995;0.846
23/01/1995;0.85
24/01/1995;0.852
25/01/1995;0.851
26/01/1995;0.844
27/01/1995;0.843
30/01/1995;0.845
31/01/1995;0.84
01/02/1995;0.841
02/02/1995;0.838
03/02/1995;0.838
06/02/1995;0.836
07/02/1995;0.835
08/02/1995;0.834
09/02/1995;0.832
10/02/1995;0.833
13/02/1995;0.832
14/02/1995;0.833
15/02/1995;0.835
16/02/1995;0.843
17/02/1995;0.848
20/02/1995;0.84
21/02/1995;0.841
22/02/1995;0.846
23/02/1995;0.843
24/02/1995;0.85
01/03/1995;0.848
02/03/1995;0.851
03/03/1995;0.856
06/03/1995;0.866
07/03/1995;0.884
08/03/1995;0.884
09/03/1995;0.886
10/03/1995;0.878
13/03/1995;0.88
14/03/1995;0.88
15/03/1995;0.882
16/03/1995;0.893
17/03/1995;0.888
20/03/1995;0.9
21/03/1995;0.899
22/03/1995;0.9
23/03/1995;0.912
24/03/1995;0.907
27/03/1995;0.908
28/03/1995;0.909
29/03/1995;0.905
30/03/1995;0.901
31/03/1995;0.894
03/04/1995;0.9
04/04/1995;0.899
05/04/1995;0.898
06/04/1995;0.892
07/04/1995;0.898
10/04/1995;0.895
11/04/1995;0.899
12/04/1995;0.906
17/04/1995;0.903
18/04/1995;0.903
19/04/1995;0.912
20/04/1995;0.916
24/04/1995;0.911
25/04/1995;0.919
26/04/1995;0.915
27/04/1995;0.917
28/04/1995;0.911
02/05/1995;0.912
03/05/1995;0.904
04/05/1995;0.903
05/05/1995;0.9
08/05/1995;0.897
09/05/1995;0.895
10/05/1995;0.892
11/05/1995;0.894
12/05/1995;0.895
15/05/1995;0.889
16/05/1995;0.889
17/05/1995;0.889
18/05/1995;0.888
19/05/1995;0.889
22/05/1995;0.888
23/05/1995;0.888
24/05/1995;0.888
25/05/1995;0.891
26/05/1995;0.895
29/05/1995;0.904
30/05/1995;0.904
31/05/1995;0.904
01/06/1995;0.906
02/06/1995;0.903
05/06/1995;0.903
06/06/1995;0.904
07/06/1995;0.909
08/06/1995;0.91
09/06/1995;0.911
12/06/1995;0.916
13/06/1995;0.913
14/06/1995;0.905
16/06/1995;0.907
19/06/1995;0.91
20/06/1995;0.912
21/06/1995;0.917
22/06/1995;0.918
23/06/1995;0.918
26/06/1995;0.917
27/06/1995;0.918
28/06/1995;0.918
29/06/1995;0.918
30/06/1995;0.92
03/07/1995;0.918
04/07/1995;0.918
05/07/1995;0.92
06/07/1995;0.923
07/07/1995;0.923
10/07/1995;0.923
11/07/1995;0.923
12/07/1995;0.923
13/07/1995;0.924
14/07/1995;0.924
17/07/1995;0.926
18/07/1995;0.927
19/07/1995;0.927
20/07/1995;0.927
21/07/1995;0.932
24/07/1995;0.932
25/07/1995;0.934
26/07/1995;0.934
27/07/1995;0.935
28/07/1995;0.935
31/07/1995;0.934
01/08/1995;0.934
02/08/1995;0.934
03/08/1995;0.934
04/08/1995;0.934
07/08/1995;0.934
08/08/1995;0.934
09/08/1995;0.934
10/08/1995;0.934
11/08/1995;0.935
14/08/1995;0.939
15/08/1995;0.94
16/08/1995;0.94
17/08/1995;0.94
18/08/1995;0.941
21/08/1995;0.94
22/08/1995;0.942
23/08/1995;0.945
24/08/1995;0.945
25/08/1995;0.946
28/08/1995;0.947
29/08/1995;0.949
30/08/1995;0.949
31/08/1995;0.949
01/09/1995;0.949
04/09/1995;0.947
05/09/1995;0.947
06/09/1995;0.947
08/09/1995;0.949
11/09/1995;0.95
12/09/1995;0.95
13/09/1995;0.951
14/09/1995;0.951
15/09/1995;0.951
18/09/1995;0.951
19/09/1995;0.951
20/09/1995;0.952
21/09/1995;0.952
22/09/1995;0.952
25/09/1995;0.952
26/09/1995;0.953
27/09/1995;0.954
28/09/1995;0.954
29/09/1995;0.952
02/10/1995;0.955
03/10/1995;0.958
04/10/1995;0.958
05/10/1995;0.958
06/10/1995;0.958
09/10/1995;0.958
10/10/1995;0.958
11/10/1995;0.958
13/10/1995;0.958
16/10/1995;0.958
17/10/1995;0.958
18/10/1995;0.958
19/10/1995;0.958
20/10/1995;0.96
23/10/1995;0.961
24/10/1995;0.961
25/10/1995;0.961
26/10/1995;0.961
27/10/1995;0.961
30/10/1995;0.961
31/10/1995;0.961
01/11/1995;0.962
03/11/1995;0.962
06/11/1995;0.961
07/11/1995;0.961
08/11/1995;0.961
09/11/1995;0.961
10/11/1995;0.961
13/11/1995;0.961
14/11/1995;0.962
16/11/1995;0.962
17/11/1995;0.961
20/11/1995;0.962
21/11/1995;0.963
22/11/1995;0.964
23/11/1995;0.964
24/11/1995;0.965
27/11/1995;0.964
28/11/1995;0.964
29/11/1995;0.964
30/11/1995;0.966
01/12/1995;0.966
04/12/1995;0.966
05/12/1995;0.966
06/12/1995;0.966
07/12/1995;0.966
08/12/1995;0.966
11/12/1995;0.966
12/12/1995;0.966
13/12/1995;0.966
14/12/1995;0.966
15/12/1995;0.967
18/12/1995;0.967
19/12/1995;0.967
20/12/1995;0.968
21/12/1995;0.968
22/12/1995;0.969
26/12/1995;0.969
27/12/1995;0.97
28/12/1995;0.972
29/12/1995;0.972
02/01/1996;0.972
03/01/1996;0.972
04/01/1996;0.972
05/01/1996;0.972
08/01/1996;0.972
09/01/1996;0.972
10/01/1996;0.972
11/01/1996;0.972
12/01/1996;0.972
15/01/1996;0.972
16/01/1996;0.972
17/01/1996;0.972
18/01/1996;0.972
19/01/1996;0.972
22/01/1996;0.974
23/01/1996;0.976
24/01/1996;0.976
25/01/1996;0.976
26/01/1996;0.977
29/01/1996;0.978
30/01/1996;0.978
31/01/1996;0.978
01/02/1996;0.978
02/02/1996;0.978
05/02/1996;0.978
06/02/1996;0.978
07/02/1996;0.978
08/02/1996;0.978
09/02/1996;0.978
12/02/1996;0.978
13/02/1996;0.98
14/02/1996;0.98
15/02/1996;0.982
16/02/1996;0.982
21/02/1996;0.981
22/02/1996;0.981
23/02/1996;0.981
26/02/1996;0.983
27/02/1996;0.983
28/02/1996;0.983
29/02/1996;0.983
01/03/1996;0.983
04/03/1996;0.983
05/03/1996;0.983
06/03/1996;0.983
07/03/1996;0.984
08/03/1996;0.984
11/03/1996;0.984
12/03/1996;0.983
13/03/1996;0.985
14/03/1996;0.986
15/03/1996;0.986
18/03/1996;0.986
19/03/1996;0.986
20/03/1996;0.988
21/03/1996;0.987
22/03/1996;0.987
25/03/1996;0.987
26/03/1996;0.987
27/03/1996;0.988
28/03/1996;0.987
29/03/1996;0.987
01/04/1996;0.987
02/04/1996;0.987
03/04/1996;0.987
08/04/1996;0.987
09/04/1996;0.988
10/04/1996;0.989
11/04/1996;0.99
12/04/1996;0.99
15/04/1996;0.989
16/04/1996;0.99
17/04/1996;0.989
18/04/1996;0.989
19/04/1996;0.991
22/04/1996;0.991
23/04/1996;0.991
24/04/1996;0.991
25/04/1996;0.991
26/04/1996;0.991
29/04/1996;0.992
30/04/1996;0.992
02/05/1996;0.992
03/05/1996;0.992
06/05/1996;0.992
07/05/1996;0.992
08/05/1996;0.992
09/05/1996;0.993
10/05/1996;0.994
13/05/1996;0.994
14/05/1996;0.995
15/05/1996;0.995
16/05/1996;0.996
17/05/1996;0.995
20/05/1996;0.995
21/05/1996;0.995
22/05/1996;0.995
23/05/1996;0.995
24/05/1996;0.996
27/05/1996;0.996
28/05/1996;0.996
29/05/1996;0.996
30/05/1996;0.996
31/05/1996;0.998
03/06/1996;0.998
04/06/1996;0.998
05/06/1996;0.998
07/06/1996;0.998
10/06/1996;0.999
11/06/1996;0.999
12/06/1996;1
13/06/1996;1
14/06/1996;1.001
17/06/1996;1.001
18/06/1996;1.001
19/06/1996;1.001
20/06/1996;1.002
21/06/1996;1.002
24/06/1996;1.002
25/06/1996;1.002
26/06/1996;1.003
27/06/1996;1.003
28/06/1996;1.004
01/07/1996;1.004
02/07/1996;1.004
03/07/1996;1.004
04/07/1996;1.004
05/07/1996;1.004
08/07/1996;1.004
09/07/1996;1.005
10/07/1996;1.005
11/07/1996;1.005
12/07/1996;1.005
15/07/1996;1.005
16/07/1996;1.006
17/07/1996;1.006
18/07/1996;1.006
19/07/1996;1.007
22/07/1996;1.007
23/07/1996;1.007
24/07/1996;1.008
25/07/1996;1.008
26/07/1996;1.008
29/07/1996;1.009
30/07/1996;1.01
31/07/1996;1.01
01/08/1996;1.01
02/08/1996;1.01
05/08/1996;1.009
06/08/1996;1.01
07/08/1996;1.011
08/08/1996;1.011
09/08/1996;1.011
12/08/1996;1.011
13/08/1996;1.012
14/08/1996;1.012
15/08/1996;1.012
16/08/1996;1.013
19/08/1996;1.013
20/08/1996;1.014
21/08/1996;1.014
22/08/1996;1.014
23/08/1996;1.015
26/08/1996;1.015
27/08/1996;1.015
28/08/1996;1.015
29/08/1996;1.016
30/08/1996;1.016
02/09/1996;1.016
03/09/1996;1.016
04/09/1996;1.016
05/09/1996;1.017
06/09/1996;1.017
09/09/1996;1.018
10/09/1996;1.019
11/09/1996;1.018
12/09/1996;1.019
13/09/1996;1.019
16/09/1996;1.018
17/09/1996;1.019
18/09/1996;1.019
19/09/1996;1.019
20/09/1996;1.019
23/09/1996;1.019
24/09/1996;1.019
25/09/1996;1.02
26/09/1996;1.02
27/09/1996;1.02
30/09/1996;1.021
01/10/1996;1.021
02/10/1996;1.021
04/10/1996;1.021
07/10/1996;1.022
08/10/1996;1.022
09/10/1996;1.023
10/10/1996;1.024
11/10/1996;1.025
14/10/1996;1.024
15/10/1996;1.024
16/10/1996;1.025
17/10/1996;1.024
18/10/1996;1.024
21/10/1996;1.025
22/10/1996;1.026
23/10/1996;1.026
24/10/1996;1.026
25/10/1996;1.026
28/10/1996;1.027
29/10/1996;1.028
30/10/1996;1.027
31/10/1996;1.027
01/11/1996;1.027
04/11/1996;1.027
05/11/1996;1.027
06/11/1996;1.027
07/11/1996;1.028
08/11/1996;1.029
11/11/1996;1.029
12/11/1996;1.03
13/11/1996;1.03
14/11/1996;1.03
18/11/1996;1.03
19/11/1996;1.03
20/11/1996;1.03
21/11/1996;1.03
22/11/1996;1.03
25/11/1996;1.03
26/11/1996;1.031
27/11/1996;1.032
28/11/1996;1.032
29/11/1996;1.032
02/12/1996;1.032
03/12/1996;1.032
04/12/1996;1.033
05/12/1996;1.034
06/12/1996;1.034
09/12/1996;1.034
10/12/1996;1.035
11/12/1996;1.036
12/12/1996;1.037
13/12/1996;1.037
16/12/1996;1.038
17/12/1996;1.04
18/12/1996;1.038
19/12/1996;1.038
20/12/1996;1.038
23/12/1996;1.038
24/12/1996;1.038
26/12/1996;1.038
27/12/1996;1.039
30/12/1996;1.039
31/12/1996;1.039
02/01/1997;1.039
03/01/1997;1.039
06/01/1997;1.04
07/01/1997;1.04
08/01/1997;1.04
09/01/1997;1.041
10/01/1997;1.041
13/01/1997;1.041
14/01/1997;1.041
15/01/1997;1.042
16/01/1997;1.043
17/01/1997;1.043
20/01/1997;1.042
21/01/1997;1.043
22/01/1997;1.043
23/01/1997;1.043
24/01/1997;1.043
27/01/1997;1.043
28/01/1997;1.044
29/01/1997;1.045
30/01/1997;1.045
31/01/1997;1.045
03/02/1997;1.045
04/02/1997;1.046
05/02/1997;1.046
06/02/1997;1.046
07/02/1997;1.047
12/02/1997;1.047
13/02/1997;1.048
14/02/1997;1.049
17/02/1997;1.048
18/02/1997;1.049
19/02/1997;1.05
20/02/1997;1.05
21/02/1997;1.05
24/02/1997;1.05
25/02/1997;1.05
26/02/1997;1.051
27/02/1997;1.051
28/02/1997;1.051
03/03/1997;1.051
04/03/1997;1.051
05/03/1997;1.052
06/03/1997;1.052
07/03/1997;1.052
10/03/1997;1.052
11/03/1997;1.053
12/03/1997;1.054
13/03/1997;1.055
14/03/1997;1.055
17/03/1997;1.057
18/03/1997;1.058
19/03/1997;1.06
20/03/1997;1.059
21/03/1997;1.06
24/03/1997;1.061
25/03/1997;1.06
26/03/1997;1.06
31/03/1997;1.059
01/04/1997;1.059
02/04/1997;1.059
03/04/1997;1.058
04/04/1997;1.058
07/04/1997;1.058
08/04/1997;1.058
09/04/1997;1.058
10/04/1997;1.058
11/04/1997;1.059
14/04/1997;1.059
15/04/1997;1.06
16/04/1997;1.06
17/04/1997;1.061
18/04/1997;1.061
22/04/1997;1.062
23/04/1997;1.063
24/04/1997;1.062
25/04/1997;1.062
28/04/1997;1.062
29/04/1997;1.063
30/04/1997;1.063
02/05/1997;1.064
05/05/1997;1.064
06/05/1997;1.064
07/05/1997;1.065
08/05/1997;1.064
09/05/1997;1.065
12/05/1997;1.067
13/05/1997;1.067
14/05/1997;1.068
15/05/1997;1.067
16/05/1997;1.067
19/05/1997;1.067
20/05/1997;1.068
21/05/1997;1.068
22/05/1997;1.069
23/05/1997;1.07
26/05/1997;1.071
27/05/1997;1.072
28/05/1997;1.072
30/05/1997;1.071
02/06/1997;1.07
03/06/1997;1.071
04/06/1997;1.072
05/06/1997;1.072
06/06/1997;1.072
09/06/1997;1.072
10/06/1997;1.072
11/06/1997;1.073
12/06/1997;1.073
13/06/1997;1.074
16/06/1997;1.073
17/06/1997;1.073
18/06/1997;1.074
19/06/1997;1.075
20/06/1997;1.077
23/06/1997;1.076
24/06/1997;1.076
25/06/1997;1.076
26/06/1997;1.076
27/06/1997;1.076
30/06/1997;1.076
01/07/1997;1.076
02/07/1997;1.077
03/07/1997;1.077
04/07/1997;1.077
07/07/1997;1.077
08/07/1997;1.078
09/07/1997;1.079
10/07/1997;1.079
11/07/1997;1.08
14/07/1997;1.08
15/07/1997;1.08
16/07/1997;1.08
17/07/1997;1.08
18/07/1997;1.081
21/07/1997;1.081
22/07/1997;1.081
23/07/1997;1.082
24/07/1997;1.081
25/07/1997;1.082
28/07/1997;1.082
29/07/1997;1.083
30/07/1997;1.083
31/07/1997;1.083
01/08/1997;1.083
04/08/1997;1.083
05/08/1997;1.084
06/08/1997;1.084
07/08/1997;1.084
08/08/1997;1.085
11/08/1997;1.085
12/08/1997;1.085
13/08/1997;1.086
14/08/1997;1.086
15/08/1997;1.087
18/08/1997;1.088
19/08/1997;1.089
20/08/1997;1.088
21/08/1997;1.088
22/08/1997;1.09
25/08/1997;1.091
26/08/1997;1.092
27/08/1997;1.091
28/08/1997;1.091
29/08/1997;1.091
01/09/1997;1.091
02/09/1997;1.091
03/09/1997;1.092
04/09/1997;1.092
05/09/1997;1.092
08/09/1997;1.091
09/09/1997;1.091
10/09/1997;1.091
11/09/1997;1.091
12/09/1997;1.092
15/09/1997;1.092
16/09/1997;1.092
17/09/1997;1.093
18/09/1997;1.093
19/09/1997;1.094
22/09/1997;1.094
23/09/1997;1.094
24/09/1997;1.095
25/09/1997;1.095
26/09/1997;1.095
29/09/1997;1.095
30/09/1997;1.096
01/10/1997;1.096
02/10/1997;1.096
03/10/1997;1.096
06/10/1997;1.097
07/10/1997;1.097
08/10/1997;1.097
09/10/1997;1.097
10/10/1997;1.098
13/10/1997;1.098
14/10/1997;1.098
15/10/1997;1.099
16/10/1997;1.099
17/10/1997;1.099
20/10/1997;1.1
21/10/1997;1.1
22/10/1997;1.1
23/10/1997;1.1
24/10/1997;1.1
27/10/1997;1.102
28/10/1997;1.106
29/10/1997;1.102
30/10/1997;1.106
31/10/1997;1.102
03/11/1997;1.102
04/11/1997;1.103
05/11/1997;1.103
06/11/1997;1.106
07/11/1997;1.107
10/11/1997;1.105
11/11/1997;1.104
12/11/1997;1.106
13/11/1997;1.106
14/11/1997;1.107
17/11/1997;1.106
18/11/1997;1.106
19/11/1997;1.107
20/11/1997;1.107
21/11/1997;1.109
24/11/1997;1.109
25/11/1997;1.11
26/11/1997;1.11
27/11/1997;1.108
28/11/1997;1.109
01/12/1997;1.109
02/12/1997;1.109
03/12/1997;1.11
04/12/1997;1.11
05/12/1997;1.11
08/12/1997;1.111
09/12/1997;1.111
10/12/1997;1.112
11/12/1997;1.114
12/12/1997;1.115
15/12/1997;1.114
16/12/1997;1.113
17/12/1997;1.113
18/12/1997;1.114
19/12/1997;1.114
22/12/1997;1.114
23/12/1997;1.114
24/12/1997;1.114
26/12/1997;1.114
29/12/1997;1.115
30/12/1997;1.116
31/12/1997;1.116
02/01/1998;1.116
05/01/1998;1.116
06/01/1998;1.116
07/01/1998;1.117
08/01/1998;1.117
09/01/1998;1.118
12/01/1998;1.118
13/01/1998;1.118
14/01/1998;1.118
15/01/1998;1.12
16/01/1998;1.12
19/01/1998;1.119
20/01/1998;1.12
21/01/1998;1.12
22/01/1998;1.12
23/01/1998;1.121
26/01/1998;1.121
27/01/1998;1.122
28/01/1998;1.122
29/01/1998;1.122
30/01/1998;1.123
02/02/1998;1.123
03/02/1998;1.124
04/02/1998;1.124
05/02/1998;1.124
06/02/1998;1.125
09/02/1998;1.125
10/02/1998;1.126
11/02/1998;1.126
12/02/1998;1.126
13/02/1998;1.127
16/02/1998;1.127
17/02/1998;1.128
18/02/1998;1.128
19/02/1998;1.128
20/02/1998;1.129
25/02/1998;1.129
26/02/1998;1.129
27/02/1998;1.13
02/03/1998;1.13
03/03/1998;1.13
04/03/1998;1.131
05/03/1998;1.131
06/03/1998;1.131
09/03/1998;1.132
10/03/1998;1.132
11/03/1998;1.132
12/03/1998;1.132
13/03/1998;1.133
16/03/1998;1.133
17/03/1998;1.133
18/03/1998;1.134
19/03/1998;1.134
20/03/1998;1.134
23/03/1998;1.134
24/03/1998;1.134
25/03/1998;1.135
26/03/1998;1.135
27/03/1998;1.136
30/03/1998;1.136
31/03/1998;1.137
01/04/1998;1.137
02/04/1998;1.137
03/04/1998;1.138
06/04/1998;1.138
07/04/1998;1.138
08/04/1998;1.139
13/04/1998;1.139
14/04/1998;1.14
15/04/1998;1.14
16/04/1998;1.14
17/04/1998;1.141
20/04/1998;1.141
22/04/1998;1.142
23/04/1998;1.142
24/04/1998;1.143
27/04/1998;1.143
28/04/1998;1.144
29/04/1998;1.145
30/04/1998;1.144
04/05/1998;1.143
05/05/1998;1.144
06/05/1998;1.144
07/05/1998;1.144
08/05/1998;1.145
11/05/1998;1.145
12/05/1998;1.146
13/05/1998;1.147
14/05/1998;1.147
15/05/1998;1.146
18/05/1998;1.147
19/05/1998;1.148
20/05/1998;1.148
21/05/1998;1.149
22/05/1998;1.151
25/05/1998;1.151
26/05/1998;1.152
27/05/1998;1.151
28/05/1998;1.149
29/05/1998;1.15
01/06/1998;1.151
02/06/1998;1.151
03/06/1998;1.151
04/06/1998;1.151
05/06/1998;1.152
08/06/1998;1.152
09/06/1998;1.153
10/06/1998;1.154
12/06/1998;1.155
15/06/1998;1.154
16/06/1998;1.154
17/06/1998;1.155
18/06/1998;1.155
19/06/1998;1.155
22/06/1998;1.155
23/06/1998;1.155
24/06/1998;1.155
25/06/1998;1.155
26/06/1998;1.156
29/06/1998;1.156
30/06/1998;1.156
01/07/1998;1.156
02/07/1998;1.156
03/07/1998;1.157
06/07/1998;1.158
07/07/1998;1.158
08/07/1998;1.159
09/07/1998;1.16
10/07/1998;1.16
13/07/1998;1.161
14/07/1998;1.163
15/07/1998;1.161
16/07/1998;1.161
17/07/1998;1.161
20/07/1998;1.16
21/07/1998;1.16
22/07/1998;1.161
23/07/1998;1.164
24/07/1998;1.165
27/07/1998;1.165
28/07/1998;1.163
29/07/1998;1.162
30/07/1998;1.162
31/07/1998;1.163
03/08/1998;1.164
04/08/1998;1.165
05/08/1998;1.166
06/08/1998;1.167
07/08/1998;1.168
10/08/1998;1.168
11/08/1998;1.168
12/08/1998;1.169
13/08/1998;1.171
14/08/1998;1.171
17/08/1998;1.172
18/08/1998;1.173
19/08/1998;1.173
20/08/1998;1.173
21/08/1998;1.175
24/08/1998;1.174
25/08/1998;1.174
26/08/1998;1.172
27/08/1998;1.175
28/08/1998;1.176
31/08/1998;1.176
01/09/1998;1.176
02/09/1998;1.177
03/09/1998;1.177
04/09/1998;1.178
08/09/1998;1.176
09/09/1998;1.178
10/09/1998;1.179
11/09/1998;1.179
14/09/1998;1.18
15/09/1998;1.179
16/09/1998;1.179
17/09/1998;1.179
18/09/1998;1.18
21/09/1998;1.181
22/09/1998;1.182
23/09/1998;1.183
24/09/1998;1.183
25/09/1998;1.184
28/09/1998;1.184
29/09/1998;1.184
30/09/1998;1.185
01/10/1998;1.18
02/10/1998;1.183
05/10/1998;1.185
06/10/1998;1.184
07/10/1998;1.182
08/10/1998;1.184
09/10/1998;1.186
13/10/1998;1.187
14/10/1998;1.188
15/10/1998;1.188
16/10/1998;1.188
19/10/1998;1.189
20/10/1998;1.189
21/10/1998;1.189
22/10/1998;1.19
23/10/1998;1.19
26/10/1998;1.191
27/10/1998;1.191
28/10/1998;1.192
29/10/1998;1.191
30/10/1998;1.192
03/11/1998;1.192
04/11/1998;1.191
05/11/1998;1.19
06/11/1998;1.188
09/11/1998;1.189
10/11/1998;1.19
11/11/1998;1.19
12/11/1998;1.191
13/11/1998;1.191
16/11/1998;1.19
17/11/1998;1.19
18/11/1998;1.191
19/11/1998;1.192
20/11/1998;1.194
23/11/1998;1.197
24/11/1998;1.197
25/11/1998;1.197
26/11/1998;1.198
27/11/1998;1.2
30/11/1998;1.2
01/12/1998;1.201
02/12/1998;1.201
03/12/1998;1.202
04/12/1998;1.202
07/12/1998;1.202
08/12/1998;1.203
09/12/1998;1.203
10/12/1998;1.203
11/12/1998;1.203
14/12/1998;1.204
15/12/1998;1.204
16/12/1998;1.205
17/12/1998;1.206
18/12/1998;1.206
21/12/1998;1.206
22/12/1998;1.207
23/12/1998;1.207
24/12/1998;1.207
28/12/1998;1.208
29/12/1998;1.208
30/12/1998;1.208
31/12/1998;1.208
04/01/1999;1.207
05/01/1999;1.208
06/01/1999;1.209
07/01/1999;1.209
08/01/1999;1.21
11/01/1999;1.21
12/01/1999;1.211
13/01/1999;1.319
14/01/1999;1.319
15/01/1999;1.465
18/01/1999;1.538
19/01/1999;1.557
20/01/1999;1.573
21/01/1999;1.659
22/01/1999;1.704
25/01/1999;1.76
26/01/1999;1.876
27/01/1999;1.888
28/01/1999;1.92
29/01/1999;1.982
01/02/1999;1.963
02/02/1999;1.797
03/02/1999;1.77
04/02/1999;1.813
05/02/1999;1.831
08/02/1999;1.86
09/02/1999;1.933
10/02/1999;1.895
11/02/1999;1.886
12/02/1999;1.898
17/02/1999;1.917
18/02/1999;1.902
19/02/1999;1.92
22/02/1999;1.935
23/02/1999;2.012
24/02/1999;2.003
25/02/1999;2.034
26/02/1999;2.064
01/03/1999;2.028
02/03/1999;2.13
03/03/1999;2.164
04/03/1999;2.101
05/03/1999;1.993
08/03/1999;1.97
09/03/1999;1.905
10/03/1999;1.862
11/03/1999;1.878
12/03/1999;1.904
15/03/1999;1.882
16/03/1999;1.851
17/03/1999;1.877
18/03/1999;1.859
19/03/1999;1.85
22/03/1999;1.861
23/03/1999;1.851
24/03/1999;1.842
25/03/1999;1.809
26/03/1999;1.774
29/03/1999;1.765
30/03/1999;1.733
31/03/1999;1.721
05/04/1999;1.724
06/04/1999;1.731
07/04/1999;1.729
08/04/1999;1.72
09/04/1999;1.708
12/04/1999;1.705
13/04/1999;1.671
14/04/1999;1.657
15/04/1999;1.668
16/04/1999;1.669
19/04/1999;1.671
20/04/1999;1.709
22/04/1999;1.701
23/04/1999;1.684
26/04/1999;1.697
27/04/1999;1.706
28/04/1999;1.696
29/04/1999;1.667
30/04/1999;1.66
03/05/1999;1.673
04/05/1999;1.673
05/05/1999;1.684
06/05/1999;1.672
07/05/1999;1.67
10/05/1999;1.651
11/05/1999;1.646
12/05/1999;1.661
13/05/1999;1.65
14/05/1999;1.656
17/05/1999;1.666
18/05/1999;1.665
19/05/1999;1.663
20/05/1999;1.683
21/05/1999;1.696
24/05/1999;1.698
25/05/1999;1.747
26/05/1999;1.718
27/05/1999;1.713
28/05/1999;1.73
31/05/1999;1.723
01/06/1999;1.733
02/06/1999;1.753
04/06/1999;1.736
07/06/1999;1.74
08/06/1999;1.747
09/06/1999;1.748
10/06/1999;1.759
11/06/1999;1.772
14/06/1999;1.778
15/06/1999;1.788
16/06/1999;1.767
17/06/1999;1.76
18/06/1999;1.748
21/06/1999;1.763
22/06/1999;1.768
23/06/1999;1.784
24/06/1999;1.8
25/06/1999;1.79
28/06/1999;1.789
29/06/1999;1.766
30/06/1999;1.769
01/07/1999;1.757
02/07/1999;1.77
05/07/1999;1.766
06/07/1999;1.775
07/07/1999;1.781
08/07/1999;1.79
09/07/1999;1.804
12/07/1999;1.818
13/07/1999;1.838
14/07/1999;1.81
15/07/1999;1.827
16/07/1999;1.81
19/07/1999;1.792
20/07/1999;1.797
21/07/1999;1.816
22/07/1999;1.816
23/07/1999;1.814
26/07/1999;1.82
27/07/1999;1.817
28/07/1999;1.791
29/07/1999;1.793
30/07/1999;1.788
02/08/1999;1.811
03/08/1999;1.827
04/08/1999;1.821
05/08/1999;1.847
06/08/1999;1.849
09/08/1999;1.845
10/08/1999;1.872
11/08/1999;1.862
12/08/1999;1.85
13/08/1999;1.87
16/08/1999;1.876
17/08/1999;1.881
18/08/1999;1.892
19/08/1999;1.916
20/08/1999;1.949
23/08/1999;1.87
24/08/1999;1.902
25/08/1999;1.93
26/08/1999;1.908
27/08/1999;1.924
30/08/1999;1.943
31/08/1999;1.915
01/09/1999;1.921
02/09/1999;1.924
03/09/1999;1.903
06/09/1999;1.905
08/09/1999;1.898
09/09/1999;1.873
10/09/1999;1.861
13/09/1999;1.881
14/09/1999;1.892
15/09/1999;1.877
16/09/1999;1.879
17/09/1999;1.885
20/09/1999;1.874
21/09/1999;1.878
22/09/1999;1.89
23/09/1999;1.891
24/09/1999;1.914
27/09/1999;1.917
28/09/1999;1.939
29/09/1999;1.922
30/09/1999;1.922
01/10/1999;1.956
04/10/1999;1.938
05/10/1999;1.952
06/10/1999;1.959
07/10/1999;1.933
08/10/1999;1.942
11/10/1999;1.954
13/10/1999;1.958
14/10/1999;1.964
15/10/1999;1.979
18/10/1999;1.982
19/10/1999;1.993
20/10/1999;2.002
21/10/1999;1.993
22/10/1999;1.983
25/10/1999;1.977
26/10/1999;1.986
27/10/1999;1.995
28/10/1999;1.978
29/10/1999;1.952
01/11/1999;1.942
03/11/1999;1.941
04/11/1999;1.929
05/11/1999;1.915
08/11/1999;1.926
09/11/1999;1.923
10/11/1999;1.934
11/11/1999;1.928
12/11/1999;1.932
16/11/1999;1.932
17/11/1999;1.932
18/11/1999;1.928
19/11/1999;1.931
22/11/1999;1.931
23/11/1999;1.932
24/11/1999;1.929
25/11/1999;1.929
26/11/1999;1.926
29/11/1999;1.921
30/11/1999;1.922
01/12/1999;1.921
02/12/1999;1.894
03/12/1999;1.877
06/12/1999;1.866
07/12/1999;1.859
08/12/1999;1.862
09/12/1999;1.866
10/12/1999;1.866
13/12/1999;1.856
14/12/1999;1.846
15/12/1999;1.849
16/12/1999;1.84
17/12/1999;1.817
20/12/1999;1.804
21/12/1999;1.823
22/12/1999;1.82
23/12/1999;1.828
24/12/1999;1.828
27/12/1999;1.826
28/12/1999;1.828
29/12/1999;1.816
30/12/1999;1.788
31/12/1999;1.788
03/01/2000;1.8
04/01/2000;1.833
05/01/2000;1.854
06/01/2000;1.845
07/01/2000;1.827
10/01/2000;1.815
11/01/2000;1.821
12/01/2000;1.831
13/01/2000;1.819
14/01/2000;1.799
17/01/2000;1.795
18/01/2000;1.792
19/01/2000;1.798
20/01/2000;1.779
21/01/2000;1.778
